OPERATION_NAME,MACHINE_NAME,MACHINE_GROUP,Product_Item,Item_Code,CYCLE_TIME,CYCLE_START_TIME,CYCLE_COMPLETE_TIME,ROBOT_RUNNING_TIME,ROBOT_IDLE_TIME,ROBOT_MANUAL_MODE_TIME,ROBOT_ERROR_TIME,SHIFT_RUNNING_PART_COUNT,CURRENT_SHIFT,OEE,UPDATED_DATE,TOTAL_PRODUCTION_COUNT,TOTAL_RUNNING_TIME,TOTAL_IDLE_TIME,ROBOT_DOWNTIME,Downtime_Reason,Maintenance_Flag,Shift_Target,Shift_Achieved,Shift_Efficiency (%),Utilization_Rate (%),Error_Code,Downtime_Percentage,Maintenance_Needed,Status
FLUXEN_PACKAGING_4,MAC_LINE_2_HELION,MACLINE-2,Fluxen (V1.3),ZX-9314-C9,220,09-10-2025 21:43,09-10-2025 21:47,6585,20928,0,898,36,SHIFT-B,14.65,28-04-2025,36,6457,44126,0,Sensor Fault,0,1168,903,77.31,91.25,E817,0,1,Needs Attention
MACHINA_SEALING_4,MAC_LINE_4_QUANTOR,MACLINE-2,Quantor (V4.8),HX-5170-C5,172,09-10-2025 21:39,09-10-2025 21:42,6380,21147,0,24,38,SHIFT-B,16.81,28-04-2025,38,7408,39107,24,Sensor Fault,1,1217,1252,102.88,73.26,E895,0.09,1,Healthy
LUMINA_PACKAGING_2,MAC_LINE_2_NEURAX,MACLINE-2,Voltris (V5.2),VX-9046-B4,170,09-10-2025 21:40,09-10-2025 21:43,6372,22698,0,0,36,SHIFT-B,13.23,28-04-2025,36,5828,46105,0,Network Issue,0,811,772,95.19,90.11,E205,0,0,Healthy
ORVION_TEST_4,MAC_LINE_5_EONIX,MACLINE-4,Voltris (V4.7),ZX-5086-C4,154,09-10-2025 21:51,09-10-2025 21:54,10438,16259,0,408,74,SHIFT-B,46.12,28-04-2025,130,20324,36212,402,Network Issue,0,1327,1258,94.8,78.88,E859,1.51,0,Healthy
VORTAN_TEST_1,MAC_LINE_1_NEXORA,MACLINE-1,Dravon (V5.3),HX-5028-B5,0,09-10-2025 22:12,09-10-2025 22:12,13890,14632,18,114,45,SHIFT-B,63.16,28-04-2025,100,27832,29530,9,Power Failure,0,1267,1016,80.19,95.71,E127,0.03,0,Healthy
QUANTOR_TEST_2,MAC_LINE_2_VOLTRIS,MACLINE-2,Syntra (V1.3),VX-5275-B4,109,09-10-2025 05:53,09-10-2025 05:55,9207,17362,125,17,78,SHIFT-C,100,28-04-2025,112,12651,57323,0,Maintenance,1,886,767,86.57,86.13,E550,0,1,Healthy
ZERION_SEALING_2,MAC_LINE_4_ORVION,MACLINE-2,Eonix (V6.4),VX-5954-A3,159,09-10-2025 05:45,09-10-2025 05:48,12951,14968,0,439,78,SHIFT-C,100,28-04-2025,114,19086,51294,0,Sensor Fault,1,1255,1198,95.46,72.89,E625,0,1,Healthy
EONIX_INSPECTION_3,MAC_LINE_5_CEREVEX,MACLINE-2,Fluxen (V6.8),TX-8653-B4,156,09-10-2025 05:42,09-10-2025 05:45,12815,15248,0,164,78,SHIFT-C,100,28-04-2025,114,18452,54151,0,Power Failure,0,1373,1343,97.82,73.47,E286,0,0,Healthy
AXION_ASSEMBLY_1,MAC_LINE_2_LUMINA,MACLINE-2,NeuraX (V6.5),ZX-1468-C8,0,09-10-2025 05:42,09-10-2025 05:39,15175,10051,0,531,75,SHIFT-C,0,28-04-2025,113,23527,42193,531,Power Failure,0,1112,1061,95.41,82.53,E344,2.1,0,Healthy
LUMINA_COATING_2,MAC_LINE_5_AURALON,MACLINE-2,Vortan (V5.2),VX-3184-A2,129,09-10-2025 21:47,09-10-2025 21:50,8632,19203,0,47,71,SHIFT-B,39.9,29-04-2025,145,17581,27425,0,Network Issue,1,1379,1451,105.22,94.76,E394,0,0,Healthy
CRYON_INSPECTION_3,MAC_LINE_2_CRYON,MACLINE-2,Zerion (V3.5),NX-9498-A6,126,09-10-2025 05:38,09-10-2025 05:40,8539,18617,0,0,71,SHIFT-C,100,02-05-2025,211,26195,57170,0,Network Issue,0,958,753,78.6,86.85,E883,0,1,Needs Attention
MACHINA_ALIGNMENT_1,MAC_LINE_3_CRYON,MACLINE-2,Nexora (V8.4),ZX-2178-B4,110,09-10-2025 21:47,09-10-2025 21:49,4389,23718,0,72,34,SHIFT-B,8.82,28-04-2025,34,3888,47191,0,Manual Stop,1,980,738,75.31,92.06,E107,0,1,Needs Attention
QUANTOR_PACKAGING_3,MAC_LINE_2_DRAVON,MACLINE-1,Auralon (V4.3),VX-6461-B9,239,09-10-2025 13:16,09-10-2025 13:20,12199,15910,0,234,50,SHIFT-A,55.37,29-04-2025,50,12199,15905,8,Maintenance,1,1274,1307,102.59,76.6,E253,0.03,1,Healthy
DRAVON_SCREWING_5,MAC_LINE_3_AURALON,MACLINE-4,Zerion (V5.8),HX-1379-C1,148,09-10-2025 05:48,09-10-2025 05:51,10392,17177,0,33,71,SHIFT-C,100,29-04-2025,211,31273,58236,38,Manual Stop,1,951,912,95.9,68.32,E194,0.14,0,Healthy
QUANTOR_SCREWING_1,MAC_LINE_5_VORTAN,MACLINE-4,Voltris (V9.3),NX-8491-C6,142,09-10-2025 05:49,09-10-2025 05:52,8137,14341,0,64000,58,SHIFT-C,100,29-04-2025,176,26499,72118,126,Network Issue,1,1457,1161,79.68,90.79,E261,0.56,1,Needs Attention
EONIX_SCREWING_5,MAC_LINE_1_CRYON,MACLINE-2,Astra (V9.1),HX-5628-B7,129,09-10-2025 05:45,09-10-2025 05:47,9663,18181,0,0,78,SHIFT-C,100,29-04-2025,223,27271,32884,0,Network Issue,1,1153,1181,102.43,69.17,E458,0,0,Healthy
CRYON_PACKAGING_2,MAC_LINE_2_DRAVON,MACLINE-4,Vortan (V5.0),ZX-6433-A4,142,09-10-2025 13:50,09-10-2025 13:52,10252,18457,0,64000,74,SHIFT-A,46.37,30-04-2025,74,10215,24644,157,Network Issue,1,1336,1364,102.1,91.52,E362,0.55,0,Healthy
NEXORA_PACKAGING_5,MAC_LINE_2_HELION,MACLINE-2,Cryon (V9.5),NX-9959-C2,129,09-10-2025 13:43,09-10-2025 13:45,10208,17378,0,346,83,SHIFT-A,46.83,30-04-2025,83,10316,12733,346,Sensor Fault,0,1454,1030,70.84,94.27,E160,1.25,1,Needs Attention
VOLTRIS_MOUNTING_4,MAC_LINE_1_QUANTOR,MACLINE-2,Auralon (V6.0),TX-8059-C7,173,09-10-2025 13:39,09-10-2025 13:42,14757,11770,0,0,80,SHIFT-A,74.68,30-04-2025,80,16452,1493,78,Sensor Fault,1,813,690,84.87,94.32,E435,0.29,1,Healthy
MACHINA_TEST_2,MAC_LINE_4_VORTAN,MACLINE-1,Eonix (V8.0),HX-5656-C4,264,09-10-2025 02:46,09-10-2025 02:50,0,28712,0,0,0,SHIFT-A,0,30-04-2025,0,0,28707,0,Sensor Fault,0,1402,1290,92.01,66.86,E275,0,1,Healthy
VORTAN_INSPECTION_4,MAC_LINE_4_LUMINA,MACLINE-1,Orvion (V4.8),NX-3792-A5,244,09-10-2025 02:37,09-10-2025 02:41,7920,20414,42,2,32,SHIFT-C,100,29-04-2025,102,25336,60050,3,Network Issue,1,1206,1309,108.54,60.92,E597,0.01,0,Healthy
EONIX_SCREWING_2,MAC_LINE_2_ASTRA,MACLINE-1,Cryon (V3.9),HX-9282-A3,264,09-10-2025 02:46,09-10-2025 02:50,8784,19941,0,0,32,SHIFT-C,100,29-04-2025,102,27352,59031,0,Maintenance,0,894,659,73.71,68.29,E574,0,1,Needs Attention
EONIX_COATING_1,MAC_LINE_4_ZERION,MACLINE-2,Cryon (V2.9),TX-8227-A8,127,09-10-2025 05:46,09-10-2025 05:48,10133,17333,0,82,79,SHIFT-C,100,29-04-2025,224,28129,42184,0,Power Failure,0,1045,1003,95.98,78.02,E756,0,0,Healthy
NEXORA_CALIBRATION_2,MAC_LINE_1_DRAVON,MACLINE-4,Nexora (V8.8),TX-4097-C5,146,09-10-2025 21:43,09-10-2025 21:46,7601,20369,295,56662,48,SHIFT-B,39.5,29-04-2025,118,17406,47428,1597,Power Failure,1,1247,977,78.35,68.09,E429,5.71,1,Needs Attention
CEREVEX_COATING_2,MAC_LINE_1_AURALON,MACLINE-2,NeuraX (V7.5),NX-3781-B1,172,09-10-2025 21:39,09-10-2025 21:42,11700,16512,0,0,71,SHIFT-B,58.49,29-04-2025,145,25771,5249,0,Sensor Fault,0,1365,1422,104.18,68.21,E306,0,1,Healthy
CRYON_INSPECTION_2,MAC_LINE_1_CRYON,MACLINE-2,Quantor (V6.9),HX-1017-B5,147,09-10-2025 21:45,09-10-2025 21:47,8775,19180,0,0,71,SHIFT-B,40.79,29-04-2025,145,17973,32364,0,Maintenance,1,1101,896,81.38,80.66,E568,0,1,Healthy
AURALON_COATING_1,MAC_LINE_2_ASTRA,MACLINE-2,Orvion (V3.8),NX-7644-C6,1,09-10-2025 05:33,09-10-2025 05:33,0,28289,0,0,81,SHIFT-C,0,29-04-2025,227,0,33699,0,Network Issue,1,1331,1261,94.74,73.01,E613,0,0,Healthy
DRAVON_COATING_1,MAC_LINE_3_QUANTOR,MACLINE-2,Auralon (V5.9),VX-7713-C8,169,09-10-2025 05:35,09-10-2025 05:38,14639,14485,0,8,79,SHIFT-C,100,29-04-2025,224,36936,27201,63,Maintenance,1,1092,850,77.84,96.36,E288,0.22,1,Needs Attention
VORTAN_ASSEMBLY_4,MAC_LINE_2_EONIX,MACLINE-2,Galvion (V8.7),NX-4135-A2,129,09-10-2025 05:45,09-10-2025 05:47,9663,18181,0,0,78,SHIFT-C,100,29-04-2025,223,27271,32884,0,Maintenance,0,1322,1342,101.51,78.81,E332,0,1,Healthy
DRAVON_ALIGNMENT_2,MAC_LINE_2_CRYON,MACLINE-4,Quantor (V5.8),HX-9575-C3,148,09-10-2025 13:48,09-10-2025 13:51,12228,15245,0,61,83,SHIFT-A,55.88,30-04-2025,83,12311,19894,62,Manual Stop,0,1350,1199,88.81,91.09,E862,0.23,0,Healthy
NEXORA_ASSEMBLY_3,MAC_LINE_1_ASTRA,MACLINE-2,Auralon (V5.2),HX-8237-B3,0,09-10-2025 13:32,09-10-2025 13:32,0,28289,0,0,81,SHIFT-A,0,30-04-2025,81,0,12024,39583,Manual Stop,1,1152,917,79.6,72.58,E165,139.92,1,Needs Attention
CRYON_INSPECTION_2,MAC_LINE_2_ASTRA,MACLINE-2,Syntra (V9.1),HX-7694-A2,128,09-10-2025 13:45,09-10-2025 13:47,10259,17538,0,0,84,SHIFT-A,47.65,30-04-2025,84,10495,11644,0,Network Issue,1,1447,1562,107.95,78.73,E153,0,0,Healthy
GALVION_MOUNTING_1,MAC_LINE_1_CEREVEX,MACLINE-2,Dravon (V1.2),HX-7734-B5,142,09-10-2025 05:27,09-10-2025 05:30,10353,17815,0,127,69,SHIFT-C,100,02-05-2025,209,32867,83796,436,Sensor Fault,1,908,957,105.4,92.27,E102,1.55,1,Healthy
VORTAN_PACKAGING_3,MAC_LINE_3_EONIX,MACLINE-2,Axion (V7.9),HX-6420-A4,171,09-10-2025 05:19,09-10-2025 05:22,12375,17069,0,0,69,SHIFT-C,100,02-05-2025,209,34840,100000,73,Manual Stop,1,1156,840,72.66,88.17,E527,0.25,1,Needs Attention
HELION_ASSEMBLY_1,MAC_LINE_4_CRYON,MACLINE-4,Nexora (V9.9),VX-9032-B3,187,09-10-2025 13:57,09-10-2025 14:01,6595,21911,23,64000,45,SHIFT-A,29.14,28-04-2025,45,6421,25993,246,Network Issue,1,939,840,89.46,70.03,E423,0.86,0,Healthy
ZERION_SCREWING_1,MAC_LINE_5_CRYON,MACLINE-2,Nexora (V4.0),VX-2769-A1,156,09-10-2025 13:34,09-10-2025 13:37,11692,16932,0,0,74,SHIFT-A,52.21,29-04-2025,74,11503,11915,63,Maintenance,0,1283,907,70.69,80.88,E557,0.22,1,Needs Attention
LUMINA_ALIGNMENT_3,MAC_LINE_4_MACHINA,MACLINE-2,NeuraX (V1.8),ZX-7706-B4,0,09-10-2025 05:35,09-10-2025 05:35,0,28295,0,0,78,SHIFT-C,0,28-04-2025,122,1512,39106,0,Sensor Fault,0,979,713,72.83,86.51,E835,0,1,Needs Attention
VORTAN_INSPECTION_4,MAC_LINE_3_FLUXEN,MACLINE-4,Cerevex (V7.7),HX-3770-A3,201,09-10-2025 14:00,09-10-2025 14:04,10616,18002,0,64000,70,SHIFT-A,47.33,29-04-2025,70,10428,24893,363,Power Failure,1,981,971,98.98,93.66,E503,1.27,0,Healthy
ZERION_ASSEMBLY_5,MAC_LINE_2_GALVION,MACLINE-2,Quantor (V2.6),VX-8408-B4,127,09-10-2025 13:42,09-10-2025 13:44,8905,19061,0,0,74,SHIFT-A,41.12,29-04-2025,74,9059,14370,0,Power Failure,0,1009,736,72.94,61.87,E698,0,1,Needs Attention
AURALON_MOUNTING_3,MAC_LINE_4_AURALON,MACLINE-2,Vortan (V8.1),VX-7813-B8,120,09-10-2025 13:44,09-10-2025 13:46,8577,18484,0,0,74,SHIFT-A,39.74,29-04-2025,74,8754,10307,0,Manual Stop,1,1290,972,75.35,68.99,E370,0,1,Needs Attention
VORTAN_PACKAGING_3,MAC_LINE_4_MACHINA,MACLINE-2,Eonix (V7.2),ZX-1307-C1,1,09-10-2025 00:45,09-10-2025 00:45,0,27191,0,0,4,SHIFT-C,0,30-04-2025,131,215,58054,0,Network Issue,0,1441,1047,72.66,65.65,E148,0,1,Needs Attention
GALVION_ASSEMBLY_3,MAC_LINE_5_ZERION,MACLINE-4,NeuraX (V5.5),VX-8436-A9,144,09-10-2025 05:39,09-10-2025 05:42,9667,11936,0,64000,69,SHIFT-C,0,30-04-2025,193,28148,72948,44,Maintenance,0,1198,945,78.88,94.17,E343,0.2,1,Needs Attention
GALVION_PACKAGING_4,MAC_LINE_4_AURALON,MACLINE-2,Lumina (V1.5),NX-7200-A3,153,09-10-2025 21:37,09-10-2025 21:40,7608,20426,108,205,46,SHIFT-B,46.98,30-04-2025,129,20701,20942,436,Manual Stop,0,1262,1122,88.91,83.81,E319,1.56,0,Healthy
SYNTRA_ALIGNMENT_2,MAC_LINE_2_LUMINA,MACLINE-2,Lumina (V6.2),NX-9363-C3,0,09-10-2025 21:36,09-10-2025 21:36,333,27834,51,23,46,SHIFT-B,0.49,30-04-2025,127,215,34227,0,Manual Stop,1,1458,1407,96.5,92.68,E175,0,0,Healthy
VORTAN_CALIBRATION_1,MAC_LINE_2_VOLTRIS,MACLINE-2,Astra (V3.7),VX-4564-A2,175,09-10-2025 02:52,09-10-2025 02:55,1232,26092,0,0,8,SHIFT-C,0,30-04-2025,137,21947,35228,436,Maintenance,0,1157,1098,94.9,88.7,E150,1.6,1,Healthy
SYNTRA_PACKAGING_1,MAC_LINE_5_GALVION,MACLINE-2,Auralon (V9.2),ZX-8357-C1,164,09-10-2025 13:38,09-10-2025 13:41,11536,16613,0,202,74,SHIFT-A,52.32,29-04-2025,74,11527,11142,202,Sensor Fault,1,1129,1054,93.36,68.64,E383,0.72,1,Healthy
HELION_CALIBRATION_2,MAC_LINE_5_QUANTOR,MACLINE-1,Helion (V1.6),ZX-3428-A9,252,09-10-2025 13:20,09-10-2025 13:24,12847,15913,0,1,49,SHIFT-A,58.31,29-04-2025,49,12847,15908,1,Manual Stop,1,951,1009,106.1,96.12,E258,0,0,Healthy
LUMINA_COATING_3,MAC_LINE_4_VORTAN,MACLINE-2,Vortan (V5.2),VX-8921-B4,0,09-10-2025 13:51,09-10-2025 13:51,0,28295,0,0,75,SHIFT-A,0,29-04-2025,75,0,13249,39583,Network Issue,1,1201,992,82.6,61.62,E548,139.89,0,Healthy
ORVION_MOUNTING_2,MAC_LINE_4_SYNTRA,MACLINE-2,Syntra (V5.9),ZX-5102-C4,171,09-10-2025 05:39,09-10-2025 05:41,12528,15688,0,98,79,SHIFT-C,100,29-04-2025,224,34949,30425,202,Maintenance,0,1374,1191,86.68,71.32,E680,0.72,1,Healthy
LUMINA_SEALING_4,MAC_LINE_1_SYNTRA,MACLINE-2,Cryon (V7.5),NX-5120-A5,192,09-10-2025 21:35,09-10-2025 21:38,13028,15152,236,110,71,SHIFT-B,53.7,29-04-2025,145,23663,20830,63,Maintenance,0,1008,880,87.3,74.18,E813,0.22,1,Healthy
ASTRA_ALIGNMENT_3,MAC_LINE_1_NEURAX,MACLINE-1,Dravon (V5.8),NX-9181-B3,237,09-10-2025 21:14,09-10-2025 21:18,5217,23017,0,2,20,SHIFT-B,39.53,29-04-2025,70,17416,39279,1,Maintenance,1,862,653,75.75,95.61,E845,0,1,Needs Attention
ASTRA_CALIBRATION_3,MAC_LINE_5_NEURAX,MACLINE-2,Cerevex (V2.6),HX-8931-C1,166,09-10-2025 21:38,09-10-2025 21:41,11019,17187,0,98,71,SHIFT-B,51.24,29-04-2025,145,22579,23455,202,Network Issue,1,1145,805,70.31,96.22,E840,0.72,1,Needs Attention
VOLTRIS_CALIBRATION_1,MAC_LINE_3_DRAVON,MACLINE-4,Quantor (V3.0),VX-7047-B4,147,09-10-2025 21:41,09-10-2025 21:44,8514,18905,0,43,58,SHIFT-B,47.24,29-04-2025,140,20817,38674,44,Network Issue,0,1418,1415,99.79,61.97,E773,0.16,0,Healthy
MACHINA_TEST_4,MAC_LINE_4_DRAVON,MACLINE-1,Auralon (V2.1),NX-6877-C4,263,09-10-2025 21:24,09-10-2025 21:28,5721,23006,0,0,21,SHIFT-B,42.14,29-04-2025,70,18568,39002,0,Network Issue,1,1100,790,71.82,63.73,E837,0,1,Needs Attention
AURALON_ALIGNMENT_4,MAC_LINE_2_FLUXEN,MACLINE-2,Astra (V9.0),ZX-4403-B2,0,09-10-2025 21:32,09-10-2025 21:32,0,28289,0,0,71,SHIFT-B,0,29-04-2025,146,0,21781,0,Power Failure,1,963,963,100,78.46,E458,0,0,Healthy
MACHINA_PACKAGING_4,MAC_LINE_4_AXION,MACLINE-2,Orvion (V2.1),TX-5906-C4,171,09-10-2025 05:39,09-10-2025 05:41,12528,15688,0,98,79,SHIFT-C,100,29-04-2025,224,34949,30425,202,Maintenance,1,1481,1183,79.88,74.17,E512,0.72,1,Needs Attention
NEURAX_PACKAGING_3,MAC_LINE_4_ASTRA,MACLINE-1,Machina (V6.7),ZX-9802-B3,244,09-10-2025 02:37,09-10-2025 02:41,7920,20414,42,2,32,SHIFT-C,100,29-04-2025,102,25336,60050,3,Power Failure,0,1058,787,74.39,79.13,E625,0.01,1,Needs Attention
CEREVEX_ASSEMBLY_3,MAC_LINE_5_NEXORA,MACLINE-2,Helion (V2.1),ZX-3333-C7,173,09-10-2025 05:39,09-10-2025 05:42,13579,14210,0,211,78,SHIFT-C,0,29-04-2025,223,40066,10476,211,Sensor Fault,1,1303,1228,94.24,94.94,E569,0.76,1,Healthy
QUANTOR_ALIGNMENT_5,MAC_LINE_1_FLUXEN,MACLINE-1,Orvion (V9.9),ZX-1322-C7,244,09-10-2025 02:37,09-10-2025 02:41,0,28439,0,0,0,SHIFT-A,0,30-04-2025,0,0,28434,0,Network Issue,1,1488,1369,92,84.1,E946,0,0,Healthy
DRAVON_PACKAGING_2,MAC_LINE_5_EONIX,MACLINE-1,Vortan (V2.2),VX-5449-B7,264,09-10-2025 02:46,09-10-2025 02:50,8784,19941,0,0,32,SHIFT-C,100,29-04-2025,102,27352,59031,0,Sensor Fault,1,897,900,100.33,62.84,E479,0,1,Healthy
DRAVON_ALIGNMENT_4,MAC_LINE_2_DRAVON,MACLINE-4,Auralon (V1.1),NX-2490-A3,142,09-10-2025 05:49,09-10-2025 05:52,8137,14341,0,64000,58,SHIFT-C,100,29-04-2025,176,26499,72118,126,Manual Stop,0,1022,926,90.61,96.54,E214,0.56,0,Healthy
ASTRA_PACKAGING_5,MAC_LINE_1_CRYON,MACLINE-2,Dravon (V1.1),HX-7409-A4,127,09-10-2025 05:46,09-10-2025 05:48,10133,17333,0,82,79,SHIFT-C,100,29-04-2025,224,28129,42184,0,Network Issue,1,1312,1344,102.44,92.31,E778,0,0,Healthy
HELION_ALIGNMENT_3,MAC_LINE_1_CEREVEX,MACLINE-2,Eonix (V2.3),TX-8186-C1,160,09-10-2025 13:36,09-10-2025 13:39,13034,14778,0,436,83,SHIFT-A,59.65,30-04-2025,83,13141,9486,436,Manual Stop,1,1206,1243,103.07,76.89,E188,1.57,0,Healthy
EONIX_TEST_2,MAC_LINE_4_EONIX,MACLINE-2,Galvion (V3.2),TX-5018-A7,167,09-10-2025 13:33,09-10-2025 13:36,13732,14884,0,0,83,SHIFT-A,61.46,30-04-2025,83,13541,10667,73,Maintenance,0,811,816,100.62,63.65,E737,0.26,1,Healthy
VOLTRIS_COATING_5,MAC_LINE_3_GALVION,MACLINE-1,Auralon (V4.9),ZX-7241-A1,505,09-10-2025 04:51,09-10-2025 04:59,11006,16770,0,0,41,SHIFT-C,0,30-04-2025,72,19015,66394,1,Power Failure,1,1322,936,70.8,69.87,E125,0,1,Needs Attention
ORVION_PACKAGING_4,MAC_LINE_2_CRYON,MACLINE-1,Cryon (V8.9),ZX-7163-A5,235,09-10-2025 21:22,09-10-2025 21:26,7729,20720,0,0,32,SHIFT-B,17.54,30-04-2025,32,7729,49512,0,Maintenance,0,1020,980,96.08,61.16,E944,0,1,Healthy
MACHINA_INSPECTION_1,MAC_LINE_2_ASTRA,MACLINE-2,Cerevex (V8.1),VX-2262-A3,191,09-10-2025 21:37,09-10-2025 21:40,7949,19987,0,59,44,SHIFT-B,56.86,30-04-2025,124,25055,15190,59,Network Issue,1,1229,1299,105.7,65.49,E397,0.21,0,Healthy
ZERION_MOUNTING_1,MAC_LINE_5_VOLTRIS,MACLINE-1,Nexora (V8.2),ZX-5480-B3,270,09-10-2025 21:25,09-10-2025 21:30,8009,20740,0,0,31,SHIFT-B,18.18,30-04-2025,31,8009,49536,0,Network Issue,1,1184,1064,89.86,84.25,E234,0,0,Healthy
CEREVEX_ASSEMBLY_2,MAC_LINE_3_NEURAX,MACLINE-2,Lumina (V2.6),VX-3771-C2,1,09-10-2025 00:45,09-10-2025 00:45,0,27191,0,0,4,SHIFT-C,0,30-04-2025,131,215,58054,0,Maintenance,0,1309,1140,87.09,91.74,E710,0,1,Healthy
VOLTRIS_PACKAGING_4,MAC_LINE_2_EONIX,MACLINE-2,Lumina (V6.4),VX-4661-B5,185,09-10-2025 02:49,09-10-2025 02:52,1452,26001,0,0,8,SHIFT-C,0,30-04-2025,137,22639,44230,73,Power Failure,0,1466,1469,100.2,65.61,E941,0.27,0,Healthy
EONIX_INSPECTION_3,MAC_LINE_1_ZERION,MACLINE-2,Cryon (V6.2),VX-2961-C9,172,09-10-2025 21:19,09-10-2025 21:22,324,28364,0,0,2,SHIFT-B,61.16,02-05-2025,131,26949,47927,0,Power Failure,0,1113,1155,103.77,80.14,E580,0,0,Healthy
CRYON_TEST_5,MAC_LINE_3_EONIX,MACLINE-2,Eonix (V1.6),HX-3304-B7,175,09-10-2025 02:52,09-10-2025 02:55,1232,26092,0,0,8,SHIFT-C,0,30-04-2025,137,21947,35228,436,Manual Stop,1,1051,988,94.01,70.6,E192,1.6,0,Healthy
AURALON_COATING_4,MAC_LINE_5_NEURAX,MACLINE-4,Quantor (V3.8),NX-3423-B9,149,09-10-2025 21:55,09-10-2025 21:57,9153,18029,0,120,62,SHIFT-B,48.73,30-04-2025,145,21473,42140,129,Sensor Fault,1,914,777,85.01,90.59,E848,0.47,1,Healthy
HELION_PACKAGING_5,MAC_LINE_1_GALVION,MACLINE-4,Dravon (V8.2),VX-8413-A1,149,09-10-2025 05:38,09-10-2025 05:41,12788,14682,0,19,86,SHIFT-C,0,30-04-2025,231,34349,61011,21,Network Issue,1,1258,1021,81.16,73.14,E939,0.08,0,Healthy
NEURAX_MOUNTING_2,MAC_LINE_5_CRYON,MACLINE-4,Galvion (V4.3),VX-8701-B2,144,09-10-2025 05:39,09-10-2025 05:42,9667,11936,0,64000,69,SHIFT-C,0,30-04-2025,193,28148,72948,44,Power Failure,0,1032,1110,107.56,72.37,E782,0.2,0,Healthy
ORVION_TEST_1,MAC_LINE_1_NEXORA,MACLINE-1,Cerevex (V1.4),TX-5895-B2,248,09-10-2025 04:41,09-10-2025 04:45,10468,17012,0,1,40,SHIFT-C,0,30-04-2025,72,18197,66881,0,Power Failure,0,1264,1085,85.84,60.21,E766,0,0,Healthy
ZERION_ASSEMBLY_3,MAC_LINE_1_ORVION,MACLINE-1,Syntra (V9.6),TX-1963-A9,248,09-10-2025 13:55,09-10-2025 13:59,23672,27471,100,41,92,SHIFT-A,100,02-05-2025,124,31400,77340,7,Network Issue,1,1014,983,96.94,72.84,E756,0.01,0,Healthy
HELION_CALIBRATION_5,MAC_LINE_4_EONIX,MACLINE-1,Astra (V3.9),ZX-3111-C3,299,09-10-2025 14:53,09-10-2025 14:58,0,0,99,222.22,0,SHIFT-C,100,02-05-2025,2,100000,1363,476,Power Failure,0,1244,1104,88.75,64.55,E139,47600,0,Healthy
SYNTRA_PACKAGING_4,MAC_LINE_5_CEREVEX,MACLINE-4,Machina (V3.2),HX-4380-C5,140,09-10-2025 05:53,09-10-2025 05:56,8576,13877,0,64000,58,SHIFT-C,100,02-05-2025,176,26658,70848,578,Power Failure,1,1486,1418,95.42,72.69,E992,2.57,0,Healthy
FLUXEN_PACKAGING_2,MAC_LINE_3_NEXORA,MACLINE-1,Helion (V3.2),NX-9152-C5,237,09-10-2025 21:14,09-10-2025 21:18,14036,14404,0,1,56,SHIFT-B,100,02-05-2025,180,45436,92104,0,Sensor Fault,1,1275,1273,99.84,81.64,E859,0,1,Healthy
VORTAN_COATING_5,MAC_LINE_4_MACHINA,MACLINE-2,Auralon (V2.6),VX-1944-B7,143,09-10-2025 21:25,09-10-2025 21:27,361,28068,0,0,3,SHIFT-B,39.65,02-05-2025,140,17469,45475,0,Maintenance,0,1042,897,86.08,91.61,E347,0,1,Healthy
GALVION_SEALING_3,MAC_LINE_4_NEXORA,MACLINE-2,Zerion (V1.7),TX-4242-A8,120,09-10-2025 05:36,09-10-2025 05:38,9288,18081,0,560,71,SHIFT-C,100,02-05-2025,210,26685,80086,346,Manual Stop,1,951,1000,105.15,68.92,E623,1.26,0,Healthy
ZERION_COATING_5,MAC_LINE_1_CEREVEX,MACLINE-1,Zerion (V8.1),NX-9326-C8,248,09-10-2025 04:41,09-10-2025 04:45,10468,17012,0,1,40,SHIFT-C,0,30-04-2025,72,18197,66881,0,Power Failure,1,1179,1291,109.5,93.38,E408,0,0,Healthy
MACHINA_SEALING_5,MAC_LINE_3_FLUXEN,MACLINE-2,Orvion (V5.5),ZX-5775-A5,185,09-10-2025 02:49,09-10-2025 02:52,1452,26001,0,0,8,SHIFT-C,0,30-04-2025,137,22639,44230,73,Network Issue,0,1458,1305,89.51,76.15,E944,0.27,0,Healthy
NEXORA_ALIGNMENT_2,MAC_LINE_4_MACHINA,MACLINE-2,Nexora (V4.4),HX-8454-B4,127,09-10-2025 21:39,09-10-2025 21:41,5366,21906,0,0,44,SHIFT-B,36.28,30-04-2025,128,15985,21099,0,Manual Stop,1,1413,1042,73.74,72.35,E547,0,1,Needs Attention
CEREVEX_CALIBRATION_2,MAC_LINE_2_NEURAX,MACLINE-1,Voltris (V8.4),ZX-7457-A9,299,09-10-2025 14:53,09-10-2025 14:58,0,0,99,222.22,0,SHIFT-C,100,02-05-2025,2,100000,1363,476,Power Failure,0,991,1081,109.08,77.16,E164,47600,0,Healthy
QUANTOR_SEALING_2,MAC_LINE_4_DRAVON,MACLINE-4,Astra (V4.8),VX-3334-C9,140,09-10-2025 05:53,09-10-2025 05:56,8576,13877,0,64000,58,SHIFT-C,100,02-05-2025,176,26658,70848,578,Sensor Fault,0,1055,948,89.86,87.57,E921,2.57,1,Healthy
